"","","date","region","HFR"
"1898",1898,"2020-09-01","north_west",0.461538461538462
"1899",1899,"2020-09-01","south_east",0.2
"1900",1900,"2020-09-01","south_west",0
"1901",1901,"2020-09-02","east_of_england",0
"1902",1902,"2020-09-02","london",0.307692307692308
"1903",1903,"2020-09-02","midlands",0
"1904",1904,"2020-09-02","north_east_and_yorkshire",0.2
"1905",1905,"2020-09-02","north_west",0.142857142857143
"1906",1906,"2020-09-02","south_east",0.333333333333333
"1907",1907,"2020-09-02","south_west",NA
"1908",1908,"2020-09-03","east_of_england",0
"1909",1909,"2020-09-03","london",0
"1910",1910,"2020-09-03","midlands",0.142857142857143
"1911",1911,"2020-09-03","north_east_and_yorkshire",0.1
"1912",1912,"2020-09-03","north_west",0.111111111111111
"1913",1913,"2020-09-03","south_east",0.111111111111111
"1914",1914,"2020-09-03","south_west",NA
"1915",1915,"2020-09-04","east_of_england",0.25
"1916",1916,"2020-09-04","london",0
"1917",1917,"2020-09-04","midlands",0.222222222222222
"1918",1918,"2020-09-04","north_east_and_yorkshire",0.181818181818182
"1919",1919,"2020-09-04","north_west",0.1875
"1920",1920,"2020-09-04","south_east",0.285714285714286
"1921",1921,"2020-09-04","south_west",0
"1922",1922,"2020-09-05","east_of_england",0.142857142857143
"1923",1923,"2020-09-05","london",0
"1924",1924,"2020-09-05","midlands",0.0714285714285714
"1925",1925,"2020-09-05","north_east_and_yorkshire",0
"1926",1926,"2020-09-05","north_west",0.296296296296296
"1927",1927,"2020-09-05","south_east",0.2
"1928",1928,"2020-09-05","south_west",0
"1929",1929,"2020-09-06","east_of_england",0
"1930",1930,"2020-09-06","london",0.125
"1931",1931,"2020-09-06","midlands",0.181818181818182
"1932",1932,"2020-09-06","north_east_and_yorkshire",0.428571428571429
"1933",1933,"2020-09-06","north_west",0.25
"1934",1934,"2020-09-06","south_east",0.142857142857143
"1935",1935,"2020-09-06","south_west",0
"1936",1936,"2020-09-07","east_of_england",0
"1937",1937,"2020-09-07","london",0.1
"1938",1938,"2020-09-07","midlands",0.0833333333333333
"1939",1939,"2020-09-07","north_east_and_yorkshire",0.307692307692308
"1940",1940,"2020-09-07","north_west",0.2
"1941",1941,"2020-09-07","south_east",0
"1942",1942,"2020-09-07","south_west",0
"1943",1943,"2020-09-08","east_of_england",0
"1944",1944,"2020-09-08","london",0.0833333333333333
"1945",1945,"2020-09-08","midlands",0.208333333333333
"1946",1946,"2020-09-08","north_east_and_yorkshire",0.230769230769231
"1947",1947,"2020-09-08","north_west",0.125
"1948",1948,"2020-09-08","south_east",0.142857142857143
"1949",1949,"2020-09-08","south_west",0
"1950",1950,"2020-09-09","east_of_england",0
"1951",1951,"2020-09-09","london",0.125
"1952",1952,"2020-09-09","midlands",0.142857142857143
"1953",1953,"2020-09-09","north_east_and_yorkshire",0.166666666666667
"1954",1954,"2020-09-09","north_west",0.148148148148148
"1955",1955,"2020-09-09","south_east",0.0833333333333333
"1956",1956,"2020-09-09","south_west",0
"1957",1957,"2020-09-10","east_of_england",0
"1958",1958,"2020-09-10","london",0.111111111111111
"1959",1959,"2020-09-10","midlands",0.0869565217391304
"1960",1960,"2020-09-10","north_east_and_yorkshire",0.15
"1961",1961,"2020-09-10","north_west",0.1875
"1962",1962,"2020-09-10","south_east",0.5
"1963",1963,"2020-09-10","south_west",0
"1964",1964,"2020-09-11","east_of_england",0.125
"1965",1965,"2020-09-11","london",0.173913043478261
"1966",1966,"2020-09-11","midlands",0.15
"1967",1967,"2020-09-11","north_east_and_yorkshire",0.357142857142857
"1968",1968,"2020-09-11","north_west",0.136363636363636
"1969",1969,"2020-09-11","south_east",0.333333333333333
"1970",1970,"2020-09-11","south_west",0.333333333333333
"1971",1971,"2020-09-12","east_of_england",0
"1972",1972,"2020-09-12","london",0.105263157894737
"1973",1973,"2020-09-12","midlands",0.269230769230769
"1974",1974,"2020-09-12","north_east_and_yorkshire",0.222222222222222
"1975",1975,"2020-09-12","north_west",0.24390243902439
"1976",1976,"2020-09-12","south_east",0.222222222222222
"1977",1977,"2020-09-12","south_west",0
"1978",1978,"2020-09-13","east_of_england",0
"1979",1979,"2020-09-13","london",0.125
"1980",1980,"2020-09-13","midlands",0.193548387096774
"1981",1981,"2020-09-13","north_east_and_yorkshire",0.222222222222222
"1982",1982,"2020-09-13","north_west",0.285714285714286
"1983",1983,"2020-09-13","south_east",0
"1984",1984,"2020-09-13","south_west",0
"1985",1985,"2020-09-14","east_of_england",0
"1986",1986,"2020-09-14","london",0.178571428571429
"1987",1987,"2020-09-14","midlands",0.0588235294117647
"1988",1988,"2020-09-14","north_east_and_yorkshire",0.222222222222222
"1989",1989,"2020-09-14","north_west",0.2
"1990",1990,"2020-09-14","south_east",0.166666666666667
"1991",1991,"2020-09-14","south_west",NA
"1992",1992,"2020-09-15","east_of_england",0.333333333333333
"1993",1993,"2020-09-15","london",0.1875
"1994",1994,"2020-09-15","midlands",0.0740740740740741
"1995",1995,"2020-09-15","north_east_and_yorkshire",0.114285714285714
"1996",1996,"2020-09-15","north_west",0.11864406779661
"1997",1997,"2020-09-15","south_east",0
"1998",1998,"2020-09-15","south_west",0
"1999",1999,"2020-09-16","east_of_england",0.2
"2000",2000,"2020-09-16","london",0.142857142857143
"2001",2001,"2020-09-16","midlands",0.0714285714285714
"2002",2002,"2020-09-16","north_east_and_yorkshire",0.171428571428571
"2003",2003,"2020-09-16","north_west",0.125
"2004",2004,"2020-09-16","south_east",0.3
"2005",2005,"2020-09-16","south_west",0
"2006",2006,"2020-09-17","east_of_england",0.142857142857143
"2007",2007,"2020-09-17","london",0.130434782608696
"2008",2008,"2020-09-17","midlands",0.0666666666666667
"2009",2009,"2020-09-17","north_east_and_yorkshire",0.225
"2010",2010,"2020-09-17","north_west",0.22
"2011",2011,"2020-09-17","south_east",0
"2012",2012,"2020-09-17","south_west",0
"2013",2013,"2020-09-18","east_of_england",0.333333333333333
"2014",2014,"2020-09-18","london",0.205882352941176
"2015",2015,"2020-09-18","midlands",0.128205128205128
"2016",2016,"2020-09-18","north_east_and_yorkshire",0.208333333333333
"2017",2017,"2020-09-18","north_west",0.377777777777778
"2018",2018,"2020-09-18","south_east",0.375
"2019",2019,"2020-09-18","south_west",0
"2020",2020,"2020-09-19","east_of_england",0.166666666666667
"2021",2021,"2020-09-19","london",0.185185185185185
"2022",2022,"2020-09-19","midlands",0.0652173913043478
"2023",2023,"2020-09-19","north_east_and_yorkshire",0.292682926829268
"2024",2024,"2020-09-19","north_west",0.173076923076923
"2025",2025,"2020-09-19","south_east",0.444444444444444
"2026",2026,"2020-09-19","south_west",0.666666666666667
"2027",2027,"2020-09-20","east_of_england",0
"2028",2028,"2020-09-20","london",0.206896551724138
"2029",2029,"2020-09-20","midlands",0.129032258064516
"2030",2030,"2020-09-20","north_east_and_yorkshire",0.228070175438596
"2031",2031,"2020-09-20","north_west",0.25
"2032",2032,"2020-09-20","south_east",0.2
"2033",2033,"2020-09-20","south_west",0
"2034",2034,"2020-09-21","east_of_england",0.2
"2035",2035,"2020-09-21","london",0.117647058823529
"2036",2036,"2020-09-21","midlands",0.216216216216216
"2037",2037,"2020-09-21","north_east_and_yorkshire",0.166666666666667
"2038",2038,"2020-09-21","north_west",0.161764705882353
"2039",2039,"2020-09-21","south_east",0.357142857142857
"2040",2040,"2020-09-21","south_west",0
"2041",2041,"2020-09-22","east_of_england",0.125
"2042",2042,"2020-09-22","london",0.230769230769231
"2043",2043,"2020-09-22","midlands",0.170212765957447
"2044",2044,"2020-09-22","north_east_and_yorkshire",0.152542372881356
"2045",2045,"2020-09-22","north_west",0.223529411764706
"2046",2046,"2020-09-22","south_east",0.133333333333333
"2047",2047,"2020-09-22","south_west",0
"2048",2048,"2020-09-23","east_of_england",0.125
"2049",2049,"2020-09-23","london",0.115384615384615
"2050",2050,"2020-09-23","midlands",0.285714285714286
"2051",2051,"2020-09-23","north_east_and_yorkshire",0.147540983606557
"2052",2052,"2020-09-23","north_west",0.228915662650602
"2053",2053,"2020-09-23","south_east",0.105263157894737
"2054",2054,"2020-09-23","south_west",0
"2055",2055,"2020-09-24","east_of_england",0.166666666666667
"2056",2056,"2020-09-24","london",0.125
"2057",2057,"2020-09-24","midlands",0.254901960784314
"2058",2058,"2020-09-24","north_east_and_yorkshire",0.208955223880597
"2059",2059,"2020-09-24","north_west",0.226666666666667
"2060",2060,"2020-09-24","south_east",0.375
"2061",2061,"2020-09-24","south_west",0
"2062",2062,"2020-09-25","east_of_england",0.25
"2063",2063,"2020-09-25","london",0.15625
"2064",2064,"2020-09-25","midlands",0.113636363636364
"2065",2065,"2020-09-25","north_east_and_yorkshire",0.340909090909091
"2066",2066,"2020-09-25","north_west",0.245901639344262
"2067",2067,"2020-09-25","south_east",0.0833333333333333
"2068",2068,"2020-09-25","south_west",0
"2069",2069,"2020-09-26","east_of_england",0.294117647058824
"2070",2070,"2020-09-26","london",0.263157894736842
"2071",2071,"2020-09-26","midlands",0.145833333333333
"2072",2072,"2020-09-26","north_east_and_yorkshire",0.159420289855072
"2073",2073,"2020-09-26","north_west",0.278481012658228
"2074",2074,"2020-09-26","south_east",0.25
"2075",2075,"2020-09-26","south_west",0.2
"2076",2076,"2020-09-27","east_of_england",0.333333333333333
"2077",2077,"2020-09-27","london",0.181818181818182
"2078",2078,"2020-09-27","midlands",0.159090909090909
"2079",2079,"2020-09-27","north_east_and_yorkshire",0.233333333333333
"2080",2080,"2020-09-27","north_west",0.136842105263158
"2081",2081,"2020-09-27","south_east",0.111111111111111
"2082",2082,"2020-09-27","south_west",0
"2083",2083,"2020-09-28","east_of_england",0.142857142857143
"2084",2084,"2020-09-28","london",0.15
"2085",2085,"2020-09-28","midlands",0.204081632653061
"2086",2086,"2020-09-28","north_east_and_yorkshire",0.225352112676056
"2087",2087,"2020-09-28","north_west",0.177777777777778
"2088",2088,"2020-09-28","south_east",0.111111111111111
"2089",2089,"2020-09-28","south_west",0
"2090",2090,"2020-09-29","east_of_england",0.0666666666666667
"2091",2091,"2020-09-29","london",0.0810810810810811
"2092",2092,"2020-09-29","midlands",0.145454545454545
"2093",2093,"2020-09-29","north_east_and_yorkshire",0.181818181818182
"2094",2094,"2020-09-29","north_west",0.196261682242991
"2095",2095,"2020-09-29","south_east",0.230769230769231
"2096",2096,"2020-09-29","south_west",0.25
"2097",2097,"2020-09-30","east_of_england",0.125
"2098",2098,"2020-09-30","london",0.166666666666667
"2099",2099,"2020-09-30","midlands",0.176470588235294
"2100",2100,"2020-09-30","north_east_and_yorkshire",0.175675675675676
"2101",2101,"2020-09-30","north_west",0.252252252252252
"2102",2102,"2020-09-30","south_east",0.153846153846154
"2103",2103,"2020-09-30","south_west",0
"2104",2104,"2020-10-01","east_of_england",0.5
"2105",2105,"2020-10-01","london",0.162790697674419
"2106",2106,"2020-10-01","midlands",0.127272727272727
"2107",2107,"2020-10-01","north_east_and_yorkshire",0.1375
"2108",2108,"2020-10-01","north_west",0.163636363636364
"2109",2109,"2020-10-01","south_east",0.4
"2110",2110,"2020-10-01","south_west",0.0833333333333333
"2111",2111,"2020-10-02","east_of_england",0.15
"2112",2112,"2020-10-02","london",0.1
"2113",2113,"2020-10-02","midlands",0.148148148148148
"2114",2114,"2020-10-02","north_east_and_yorkshire",0.178571428571429
"2115",2115,"2020-10-02","north_west",0.217821782178218
"2116",2116,"2020-10-02","south_east",0.230769230769231
"2117",2117,"2020-10-02","south_west",0.2
"2118",2118,"2020-10-03","east_of_england",0.166666666666667
"2119",2119,"2020-10-03","london",0.21875
"2120",2120,"2020-10-03","midlands",0.125
"2121",2121,"2020-10-03","north_east_and_yorkshire",0.22680412371134
"2122",2122,"2020-10-03","north_west",0.240601503759398
"2123",2123,"2020-10-03","south_east",0.277777777777778
"2124",2124,"2020-10-03","south_west",0
"2125",2125,"2020-10-04","east_of_england",0.227272727272727
"2126",2126,"2020-10-04","london",0
"2127",2127,"2020-10-04","midlands",0.260869565217391
"2128",2128,"2020-10-04","north_east_and_yorkshire",0.184782608695652
"2129",2129,"2020-10-04","north_west",0.182389937106918
"2130",2130,"2020-10-04","south_east",0.0952380952380952
"2131",2131,"2020-10-04","south_west",0
"2132",2132,"2020-10-05","east_of_england",0.105263157894737
"2133",2133,"2020-10-05","london",0.272727272727273
"2134",2134,"2020-10-05","midlands",0.19047619047619
"2135",2135,"2020-10-05","north_east_and_yorkshire",0.283185840707965
"2136",2136,"2020-10-05","north_west",0.193717277486911
"2137",2137,"2020-10-05","south_east",0.333333333333333
"2138",2138,"2020-10-05","south_west",0.133333333333333
"2139",2139,"2020-10-06","east_of_england",0.333333333333333
"2140",2140,"2020-10-06","london",0.117647058823529
"2141",2141,"2020-10-06","midlands",0.261538461538462
"2142",2142,"2020-10-06","north_east_and_yorkshire",0.155963302752294
"2143",2143,"2020-10-06","north_west",0.226315789473684
"2144",2144,"2020-10-06","south_east",0.147058823529412
"2145",2145,"2020-10-06","south_west",0.166666666666667
"2146",2146,"2020-10-07","east_of_england",0.0666666666666667
"2147",2147,"2020-10-07","london",0.162162162162162
"2148",2148,"2020-10-07","midlands",0.205479452054795
"2149",2149,"2020-10-07","north_east_and_yorkshire",0.186915887850467
"2150",2150,"2020-10-07","north_west",0.216049382716049
"2151",2151,"2020-10-07","south_east",0.230769230769231
"2152",2152,"2020-10-07","south_west",0.230769230769231
"2153",2153,"2020-10-08","east_of_england",0.44
"2154",2154,"2020-10-08","london",0.0882352941176471
"2155",2155,"2020-10-08","midlands",0.147540983606557
"2156",2156,"2020-10-08","north_east_and_yorkshire",0.19811320754717
"2157",2157,"2020-10-08","north_west",0.234177215189873
"2158",2158,"2020-10-08","south_east",0.0666666666666667
"2159",2159,"2020-10-08","south_west",0.333333333333333
"2160",2160,"2020-10-09","east_of_england",0.285714285714286
"2161",2161,"2020-10-09","london",0.176470588235294
"2162",2162,"2020-10-09","midlands",0.23728813559322
"2163",2163,"2020-10-09","north_east_and_yorkshire",0.235294117647059
"2164",2164,"2020-10-09","north_west",0.238341968911917
"2165",2165,"2020-10-09","south_east",0.12
"2166",2166,"2020-10-09","south_west",0.777777777777778
"2167",2167,"2020-10-10","east_of_england",0.363636363636364
"2168",2168,"2020-10-10","london",0.302325581395349
"2169",2169,"2020-10-10","midlands",0.223404255319149
"2170",2170,"2020-10-10","north_east_and_yorkshire",0.238095238095238
"2171",2171,"2020-10-10","north_west",0.240223463687151
"2172",2172,"2020-10-10","south_east",0.35
"2173",2173,"2020-10-10","south_west",0.25
"2174",2174,"2020-10-11","east_of_england",0.275862068965517
"2175",2175,"2020-10-11","london",0.2
"2176",2176,"2020-10-11","midlands",0.238636363636364
"2177",2177,"2020-10-11","north_east_and_yorkshire",0.22
"2178",2178,"2020-10-11","north_west",0.259911894273128
"2179",2179,"2020-10-11","south_east",0.24
"2180",2180,"2020-10-11","south_west",0.272727272727273
"2181",2181,"2020-10-12","east_of_england",0.194444444444444
"2182",2182,"2020-10-12","london",0.240740740740741
"2183",2183,"2020-10-12","midlands",0.238938053097345
"2184",2184,"2020-10-12","north_east_and_yorkshire",0.219512195121951
"2185",2185,"2020-10-12","north_west",0.247011952191235
"2186",2186,"2020-10-12","south_east",0.224489795918367
"2187",2187,"2020-10-12","south_west",0.294117647058824
"2188",2188,"2020-10-13","east_of_england",0.303030303030303
"2189",2189,"2020-10-13","london",0.134146341463415
"2190",2190,"2020-10-13","midlands",0.206349206349206
"2191",2191,"2020-10-13","north_east_and_yorkshire",0.261363636363636
"2192",2192,"2020-10-13","north_west",0.242677824267782
"2193",2193,"2020-10-13","south_east",0.224489795918367
"2194",2194,"2020-10-13","south_west",0.142857142857143
"2195",2195,"2020-10-14","east_of_england",0.346153846153846
"2196",2196,"2020-10-14","london",0.0754716981132075
"2197",2197,"2020-10-14","midlands",0.125
"2198",2198,"2020-10-14","north_east_and_yorkshire",0.149425287356322
"2199",2199,"2020-10-14","north_west",0.236734693877551
"2200",2200,"2020-10-14","south_east",0.160714285714286
"2201",2201,"2020-10-14","south_west",0.391304347826087
"2202",2202,"2020-10-15","east_of_england",0.325
"2203",2203,"2020-10-15","london",0.140350877192982
"2204",2204,"2020-10-15","midlands",0.290598290598291
"2205",2205,"2020-10-15","north_east_and_yorkshire",0.242603550295858
"2206",2206,"2020-10-15","north_west",0.252212389380531
"2207",2207,"2020-10-15","south_east",0.177777777777778
"2208",2208,"2020-10-15","south_west",0.368421052631579
"2209",2209,"2020-10-16","east_of_england",0.258064516129032
"2210",2210,"2020-10-16","london",0.125
"2211",2211,"2020-10-16","midlands",0.225806451612903
"2212",2212,"2020-10-16","north_east_and_yorkshire",0.239263803680982
"2213",2213,"2020-10-16","north_west",0.216814159292035
"2214",2214,"2020-10-16","south_east",0.173076923076923
"2215",2215,"2020-10-16","south_west",0.0769230769230769
"2216",2216,"2020-10-17","east_of_england",0.481481481481481
"2217",2217,"2020-10-17","london",0.144927536231884
"2218",2218,"2020-10-17","midlands",0.254237288135593
"2219",2219,"2020-10-17","north_east_and_yorkshire",0.32
"2220",2220,"2020-10-17","north_west",0.256038647342995
"2221",2221,"2020-10-17","south_east",0.125
"2222",2222,"2020-10-17","south_west",0.210526315789474
"2223",2223,"2020-10-18","east_of_england",0.293103448275862
"2224",2224,"2020-10-18","london",0.132530120481928
"2225",2225,"2020-10-18","midlands",0.241830065359477
"2226",2226,"2020-10-18","north_east_and_yorkshire",0.223404255319149
"2227",2227,"2020-10-18","north_west",0.283464566929134
"2228",2228,"2020-10-18","south_east",0.23728813559322
"2229",2229,"2020-10-18","south_west",0.346153846153846
"2230",2230,"2020-10-19","east_of_england",0.333333333333333
"2231",2231,"2020-10-19","london",0.292307692307692
"2232",2232,"2020-10-19","midlands",0.241379310344828
"2233",2233,"2020-10-19","north_east_and_yorkshire",0.197044334975369
